"","CUSTID","DATE","HOUR","RHUM","TMP","KW"
"3310","A02SSH00302","9/16/2003 0:00:00",22,93,63,1.215
"3311","A02SSH00302","9/16/2003 0:00:00",23,93,63,1.165
"3312","A02SSH00302","9/16/2003 0:00:00",24,97,63,1.07
"3313","A02SSH00302","9/17/2003 0:00:00",1,97,63,0.97
"3314","A02SSH00302","9/17/2003 0:00:00",2,93,63,1.025
"3315","A02SSH00302","9/17/2003 0:00:00",3,93,63,0.3875
"3316","A02SSH00302","9/17/2003 0:00:00",4,97,62,0.475
"3317","A02SSH00302","9/17/2003 0:00:00",5,93,62,0.47
"3318","A02SSH00302","9/17/2003 0:00:00",6,90,63,0.365
"3319","A02SSH00302","9/17/2003 0:00:00",7,87,63,0.515
"3320","A02SSH00302","9/17/2003 0:00:00",8,84,64,0.33
"3321","A02SSH00302","9/17/2003 0:00:00",9,76,67,0.485
"3322","A02SSH00302","9/17/2003 0:00:00",10,66,71,0.4375
"3323","A02SSH00302","9/17/2003 0:00:00",11,64,72,1.945
"3324","A02SSH00302","9/17/2003 0:00:00",12,64,73,2.14
"3325","A02SSH00302","9/17/2003 0:00:00",13,58,74,2.255
"3326","A02SSH00302","9/17/2003 0:00:00",14,58,74,2.78
"3327","A02SSH00302","9/17/2003 0:00:00",15,60,74,2.82
"3328","A02SSH00302","9/17/2003 0:00:00",16,73,69,2.485
"3329","A02SSH00302","9/17/2003 0:00:00",17,76,68,0.9
"3330","A02SSH00302","9/17/2003 0:00:00",18,81,66,0.48
"3331","A02SSH00302","9/17/2003 0:00:00",19,84,65,0.685
"3332","A02SSH00302","9/17/2003 0:00:00",20,87,64,1.03
"3333","A02SSH00302","9/17/2003 0:00:00",21,90,63,1.075
"3334","A02SSH00302","9/17/2003 0:00:00",22,87,63,1.4525
"3335","A02SSH00302","9/17/2003 0:00:00",23,90,61,0.99
"3336","A02SSH00302","9/17/2003 0:00:00",24,93,60,1.08
"3337","A02SSH00302","9/18/2003 0:00:00",1,90,61,0.58
"3338","A02SSH00302","9/18/2003 0:00:00",2,93,60,0.29
"3339","A02SSH00302","9/18/2003 0:00:00",3,90,62,0.52
"3340","A02SSH00302","9/18/2003 0:00:00",4,90,62,0.415
"3341","A02SSH00302","9/18/2003 0:00:00",5,90,62,0.375
"3342","A02SSH00302","9/18/2003 0:00:00",6,87,62,0.625
"3343","A02SSH00302","9/18/2003 0:00:00",7,87,62,1.62
"3344","A02SSH00302","9/18/2003 0:00:00",8,78,65,1.155
"3345","A02SSH00302","9/18/2003 0:00:00",9,71,68,0.6625
"3346","A02SSH00302","9/18/2003 0:00:00",10,54,74,0.4775
"3347","A02SSH00302","9/18/2003 0:00:00",11,60,75,1.785
"3348","A02SSH00302","9/18/2003 0:00:00",12,56,77,2.105
"3349","A02SSH00302","9/18/2003 0:00:00",13,58,77,2.09
"3350","A02SSH00302","9/18/2003 0:00:00",14,58,77,2.105
"3351","A02SSH00302","9/18/2003 0:00:00",15,66,74,1.975
"3352","A02SSH00302","9/18/2003 0:00:00",16,69,73,1.645
"3353","A02SSH00302","9/18/2003 0:00:00",17,73,71,1.03
"3354","A02SSH00302","9/18/2003 0:00:00",18,73,70,1.175
"3355","A02SSH00302","9/18/2003 0:00:00",19,81,68,0.94
"3356","A02SSH00302","9/18/2003 0:00:00",20,87,66,1.05
"3357","A02SSH00302","9/18/2003 0:00:00",21,87,66,0.885
"3358","A02SSH00302","9/18/2003 0:00:00",22,87,65,0.78
"3359","A02SSH00302","9/18/2003 0:00:00",23,90,64,0.97
"3360","A02SSH00302","9/18/2003 0:00:00",24,90,64,0.61
"3361","A02SSH00302","9/19/2003 0:00:00",1,93,61,0.35
"3362","A02SSH00302","9/19/2003 0:00:00",2,97,62,0.51
"3363","A02SSH00302","9/19/2003 0:00:00",3,97,62,0.26
"3364","A02SSH00302","9/19/2003 0:00:00",4,97,60,0.525
"3365","A02SSH00302","9/19/2003 0:00:00",5,93,63,0.395
"3366","A02SSH00302","9/19/2003 0:00:00",6,100,62,0.3775
"3367","A02SSH00302","9/19/2003 0:00:00",7,100,62,0.48
"3368","A02SSH00302","9/19/2003 0:00:00",8,87,66,0.305
"3369","A02SSH00302","9/19/2003 0:00:00",9,64,73,0.51
"3370","A02SSH00302","9/19/2003 0:00:00",10,54,78,0.315
"3371","A02SSH00302","9/19/2003 0:00:00",11,64,77,1.89
"3372","A02SSH00302","9/19/2003 0:00:00",12,58,80,2.105
"3373","A02SSH00302","9/19/2003 0:00:00",13,60,79,2.44
"3374","A02SSH00302","9/19/2003 0:00:00",14,54,80,2.0675
"3375","A02SSH00302","9/19/2003 0:00:00",15,49,82,2.19
"3376","A02SSH00302","9/19/2003 0:00:00",16,56,80,1.755
"3377","A02SSH00302","9/19/2003 0:00:00",17,67,76,0.8475
"3378","A02SSH00302","9/19/2003 0:00:00",18,81,70,1.1125
"3379","A02SSH00302","9/19/2003 0:00:00",19,90,67,2.685
"3380","A02SSH00302","9/19/2003 0:00:00",20,93,66,1.25
"3381","A02SSH00302","9/19/2003 0:00:00",21,97,65,1.75
"3382","A02SSH00302","9/19/2003 0:00:00",22,93,65,1.165
"3383","A02SSH00302","9/19/2003 0:00:00",23,100,63,1.26
"3384","A02SSH00302","9/19/2003 0:00:00",24,100,62,0.94
"3385","A02SSH00302","9/20/2003 0:00:00",1,100,61,1.115
"3386","A02SSH00302","9/20/2003 0:00:00",2,100,61,0.6725
"3387","A02SSH00302","9/20/2003 0:00:00",3,100,60,0.49
"3388","A02SSH00302","9/20/2003 0:00:00",4,100,61,0.485
"3389","A02SSH00302","9/20/2003 0:00:00",5,100,61,0.41
"3390","A02SSH00302","9/20/2003 0:00:00",6,100,61,0.5275
"3391","A02SSH00302","9/20/2003 0:00:00",7,100,61,0.34
"3392","A02SSH00302","9/20/2003 0:00:00",8,100,62,0.54
"3393","A02SSH00302","9/20/2003 0:00:00",9,84,68,0.32
"3394","A02SSH00302","9/20/2003 0:00:00",10,66,74,0.6325
"3395","A02SSH00302","9/20/2003 0:00:00",11,60,76,2.15
"3396","A02SSH00302","9/20/2003 0:00:00",12,58,78,2.915
"3397","A02SSH00302","9/20/2003 0:00:00",13,54,80,2.92
"3398","A02SSH00302","9/20/2003 0:00:00",14,54,79,2.3925
"3399","A02SSH00302","9/20/2003 0:00:00",15,52,80,2.495
"3400","A02SSH00302","9/20/2003 0:00:00",16,56,77,1.57
"3401","A02SSH00302","9/20/2003 0:00:00",17,58,74,0.665
"3402","A02SSH00302","9/20/2003 0:00:00",18,73,71,0.515
"3403","A02SSH00302","9/20/2003 0:00:00",19,84,68,0.705
"3404","A02SSH00302","9/20/2003 0:00:00",20,90,66,0.48
"3405","A02SSH00302","9/20/2003 0:00:00",21,90,66,0.705
"3406","A02SSH00302","9/20/2003 0:00:00",22,90,66,0.9125
"3407","A02SSH00302","9/20/2003 0:00:00",23,93,65,0.84
"3408","A02SSH00302","9/20/2003 0:00:00",24,93,65,0.63
"3409","A02SSH00302","9/21/2003 0:00:00",1,100,64,0.605
"3410","A02SSH00302","9/21/2003 0:00:00",2,97,64,0.4
"3411","A02SSH00302","9/21/2003 0:00:00",3,100,63,0.6175
"3412","A02SSH00302","9/21/2003 0:00:00",4,100,63,0.495
"3413","A02SSH00302","9/21/2003 0:00:00",5,100,62,0.345
"3414","A02SSH00302","9/21/2003 0:00:00",6,100,62,0.535
"3415","A02SSH00302","9/21/2003 0:00:00",7,100,62,0.3
"3416","A02SSH00302","9/21/2003 0:00:00",8,100,63,0.52
"3417","A02SSH00302","9/21/2003 0:00:00",9,79,70,0.36
"3418","A02SSH00302","9/21/2003 0:00:00",10,62,77,0.455
"3419","A02SSH00302","9/21/2003 0:00:00",11,62,78,2.1
"3420","A02SSH00302","9/21/2003 0:00:00",12,60,79,2.25
"3421","A02SSH00302","9/21/2003 0:00:00",13,58,79,2.26
"3422","A02SSH00302","9/21/2003 0:00:00",14,54,79,2.125
"3423","A02SSH00302","9/21/2003 0:00:00",15,64,76,2.295
"3424","A02SSH00302","9/21/2003 0:00:00",16,73,72,1.7
"3425","A02SSH00302","9/21/2003 0:00:00",17,76,71,0.5575
"3426","A02SSH00302","9/21/2003 0:00:00",18,81,69,0.685
"3427","A02SSH00302","9/21/2003 0:00:00",19,87,67,0.555
"3428","A02SSH00302","9/21/2003 0:00:00",20,90,66,0.86
"3429","A02SSH00302","9/21/2003 0:00:00",21,90,65,0.85
"3430","A02SSH00302","9/21/2003 0:00:00",22,90,65,0.9725
"3431","A02SSH00302","9/21/2003 0:00:00",23,90,65,0.78
"3432","A02SSH00302","9/21/2003 0:00:00",24,93,64,0.9725
"3433","A02SSH00302","9/22/2003 0:00:00",1,100,62,0.415
"3434","A02SSH00302","9/22/2003 0:00:00",2,100,62,0.515
"3435","A02SSH00302","9/22/2003 0:00:00",3,100,62,0.33
"3436","A02SSH00302","9/22/2003 0:00:00",4,100,62,0.52
"3437","A02SSH00302","9/22/2003 0:00:00",5,100,62,0.3225
"3438","A02SSH00302","9/22/2003 0:00:00",6,100,62,0.48
"3439","A02SSH00302","9/22/2003 0:00:00",7,100,62,0.38
"3440","A02SSH00302","9/22/2003 0:00:00",8,100,63,0.44
"3441","A02SSH00302","9/22/2003 0:00:00",9,87,68,0.405
"3442","A02SSH00302","9/22/2003 0:00:00",10,64,77,0.375
"3443","A02SSH00302","9/22/2003 0:00:00",11,60,79,1.96
"3444","A02SSH00302","9/22/2003 0:00:00",12,62,77,2.1825
"3445","A02SSH00302","9/22/2003 0:00:00",13,60,77,2.245
"3446","A02SSH00302","9/22/2003 0:00:00",14,62,76,2.08
"3447","A02SSH00302","9/22/2003 0:00:00",15,69,74,2.25
"3448","A02SSH00302","9/22/2003 0:00:00",16,73,72,2.05
"3449","A02SSH00302","9/22/2003 0:00:00",17,69,73,1.05
"3450","A02SSH00302","9/22/2003 0:00:00",18,76,71,0.95
"3451","A02SSH00302","9/22/2003 0:00:00",19,90,66,1.415
"3452","A02SSH00302","9/22/2003 0:00:00",20,97,65,1.58
"3453","A02SSH00302","9/22/2003 0:00:00",21,97,65,1.335
"3454","A02SSH00302","9/22/2003 0:00:00",22,97,65,1.2
"3455","A02SSH00302","9/22/2003 0:00:00",23,100,64,0.83
"3456","A02SSH00302","9/22/2003 0:00:00",24,100,63,0.75
"3457","A02SSH00302","9/23/2003 0:00:00",1,100,63,0.705
"3458","A02SSH00302","9/23/2003 0:00:00",2,100,62,0.33
"3459","A02SSH00302","9/23/2003 0:00:00",3,100,61,0.525
"3460","A02SSH00302","9/23/2003 0:00:00",4,100,62,0.31
"3461","A02SSH00302","9/23/2003 0:00:00",5,100,62,0.525
"3462","A02SSH00302","9/23/2003 0:00:00",6,100,61,0.365
"3463","A02SSH00302","9/23/2003 0:00:00",7,100,61,0.485
"3464","A02SSH00302","9/23/2003 0:00:00",8,100,62,0.415
"3465","A02SSH00302","9/23/2003 0:00:00",9,93,64,0.41
"3466","A02SSH00302","9/23/2003 0:00:00",10,84,67,2.365
"3467","A02SSH00302","9/23/2003 0:00:00",11,81,68,2.005
"3468","A02SSH00302","9/23/2003 0:00:00",12,81,68,2.215
"3469","A02SSH00302","9/23/2003 0:00:00",13,73,70,2.32
"3470","A02SSH00302","9/23/2003 0:00:00",14,76,70,2.14
"3471","A02SSH00302","9/23/2003 0:00:00",15,76,70,1.43
"3472","A02SSH00302","9/23/2003 0:00:00",16,78,68,0.32
"3473","A02SSH00302","9/23/2003 0:00:00",17,81,67,0.67
"3474","A02SSH00302","9/23/2003 0:00:00",18,84,66,0.42
"3475","A02SSH00302","9/23/2003 0:00:00",19,84,66,0.635
"3476","A02SSH00302","9/23/2003 0:00:00",20,87,65,0.835
"3477","A02SSH00302","9/23/2003 0:00:00",21,87,65,1.075
"3478","A02SSH00302","9/23/2003 0:00:00",22,84,65,1.06
"3479","A02SSH00302","9/23/2003 0:00:00",23,87,65,0.65
"3480","A02SSH00302","9/23/2003 0:00:00",24,87,65,0.815
"3481","A02SSH00302","9/24/2003 0:00:00",1,87,65,0.62
"3482","A02SSH00302","9/24/2003 0:00:00",2,87,65,0.42
"3483","A02SSH00302","9/24/2003 0:00:00",3,90,64,0.37
"3484","A02SSH00302","9/24/2003 0:00:00",4,90,64,0.46
"3485","A02SSH00302","9/24/2003 0:00:00",5,90,64,0.345
"3486","A02SSH00302","9/24/2003 0:00:00",6,87,65,0.44
"3487","A02SSH00302","9/24/2003 0:00:00",7,87,65,0.35
"3488","A02SSH00302","9/24/2003 0:00:00",8,84,65,0.435
"3489","A02SSH00302","9/24/2003 0:00:00",9,84,65,0.365
"3490","A02SSH00302","9/24/2003 0:00:00",10,78,67,1.86
"3491","A02SSH00302","9/24/2003 0:00:00",11,78,68,1.99
"3492","A02SSH00302","9/24/2003 0:00:00",12,71,71,2.04
"3493","A02SSH00302","9/24/2003 0:00:00",13,71,70,2.1025
"3494","A02SSH00302","9/24/2003 0:00:00",14,78,67,1.965
"3495","A02SSH00302","9/24/2003 0:00:00",15,78,67,1.41
"3496","A02SSH00302","9/24/2003 0:00:00",16,76,67,0.31
"3497","A02SSH00302","9/24/2003 0:00:00",17,76,67,0.575
"3498","A02SSH00302","9/24/2003 0:00:00",18,81,66,0.605
"3499","A02SSH00302","9/24/2003 0:00:00",19,87,65,0.7775
"3500","A02SSH00302","9/24/2003 0:00:00",20,84,65,1.175
"3501","A02SSH00302","9/24/2003 0:00:00",21,81,66,1.09
"3502","A02SSH00302","9/24/2003 0:00:00",22,84,65,1.245
"3503","A02SSH00302","9/24/2003 0:00:00",23,84,65,1.12
"3504","A02SSH00302","9/24/2003 0:00:00",24,84,65,1.13
"3505","A02SSH00302","9/25/2003 0:00:00",1,84,65,0.925
"3506","A02SSH00302","9/25/2003 0:00:00",2,84,65,0.415
"3507","A02SSH00302","9/25/2003 0:00:00",3,84,65,0.47
"3508","A02SSH00302","9/25/2003 0:00:00",4,84,65,0.35
"3509","A02SSH00302","9/25/2003 0:00:00",5,87,64,0.45
"3510","A02SSH00302","9/25/2003 0:00:00",6,87,64,0.345
"3511","A02SSH00302","9/25/2003 0:00:00",7,84,65,0.465
"3512","A02SSH00302","9/25/2003 0:00:00",8,84,66,0.365
"3513","A02SSH00302","9/25/2003 0:00:00",9,84,67,0.43
"3514","A02SSH00302","9/25/2003 0:00:00",10,79,69,1.85
"3515","A02SSH00302","9/25/2003 0:00:00",11,71,72,2.14
"3516","A02SSH00302","9/25/2003 0:00:00",12,66,74,2.0675
"3517","A02SSH00302","9/25/2003 0:00:00",13,69,73,1.995
"3518","A02SSH00302","9/25/2003 0:00:00",14,68,72,2.1325
"3519","A02SSH00302","9/25/2003 0:00:00",15,71,71,1.565
"3520","A02SSH00302","9/25/2003 0:00:00",16,79,69,0.505
"3521","A02SSH00302","9/25/2003 0:00:00",17,84,67,0.78
"3522","A02SSH00302","9/25/2003 0:00:00",18,87,66,1.265
"3523","A02SSH00302","9/25/2003 0:00:00",19,90,65,1.125
"3524","A02SSH00302","9/25/2003 0:00:00",20,93,64,3.565
"3525","A02SSH00302","9/25/2003 0:00:00",21,90,65,2.755
"3526","A02SSH00302","9/25/2003 0:00:00",22,87,65,1.9825
"3527","A02SSH00302","9/25/2003 0:00:00",23,87,65,1.325
"3528","A02SSH00302","9/25/2003 0:00:00",24,87,65,1.155
"3529","A02SSH00302","9/26/2003 0:00:00",1,87,65,0.7875
"3530","A02SSH00302","9/26/2003 0:00:00",2,90,64,0.345
"3531","A02SSH00302","9/26/2003 0:00:00",3,93,63,0.47
"3532","A02SSH00302","9/26/2003 0:00:00",4,90,64,0.36
"3533","A02SSH00302","9/26/2003 0:00:00",5,93,63,0.52
"3534","A02SSH00302","9/26/2003 0:00:00",6,97,62,0.335
"3535","A02SSH00302","9/26/2003 0:00:00",7,93,63,0.49
"3536","A02SSH00302","9/26/2003 0:00:00",8,90,64,0.415
"3537","A02SSH00302","9/26/2003 0:00:00",9,87,65,0.66
"3538","A02SSH00302","9/26/2003 0:00:00",10,84,67,1.825
"3539","A02SSH00302","9/26/2003 0:00:00",11,73,71,2.205
"3540","A02SSH00302","9/26/2003 0:00:00",12,71,73,1.985
"3541","A02SSH00302","9/26/2003 0:00:00",13,71,73,2.115
"3542","A02SSH00302","9/26/2003 0:00:00",14,81,69,2.34
"3543","A02SSH00302","9/26/2003 0:00:00",15,81,68,1.92
"3544","A02SSH00302","9/26/2003 0:00:00",16,84,67,0.79
"3545","A02SSH00302","9/26/2003 0:00:00",17,90,65,1.015
"3546","A02SSH00302","9/26/2003 0:00:00",18,87,65,0.54
"3547","A02SSH00302","9/26/2003 0:00:00",19,90,65,0.6325
"3548","A02SSH00302","9/26/2003 0:00:00",20,90,65,0.735
